,H,He,Li,Be,B,C,N,O,F,Ne,Na,Mg,Al,Si,P,S,Cl,Ar,K,Ca,Sc,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,Ga,Ge,As,Se,Br,Kr,Rb,Sr,Y,Zr,Nb,Mo,Tc,Ru,Rh,Pd,Ag,Cd,In,Sn,Sb,Te,I,Xe,Cs,Ba,La,Ce,Pr,Nd,Pm,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Hf,Ta,W,Re,Os,Ir,Pt,Au,Hg,Tl,Pb,Bi
Zr,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.053552900373561904,-1.0,0.10221806928084963,0.12256210539852526,-1.0,0.15368817428130005,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Nb,-1.0,-1.0,-1.0,-1.0,0.6912357145216033,0.8169013096353371,0.8496178774999998,-1.0,-1.0,-1.0,0.451944895,-1.0,0.7706317913468143,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.4333502407640263,0.5152185280983278,0.523627241404628,0.5297979028928376,0.4503264170640365,0.5549496790444153,0.6034551609215364,0.4978891075,0.42998317750000004,-1.0,0.747262491164987,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.36979144336773917,-1.0,-1.0,0.33562099875,-1.0,0.4126923425,0.46833966492889406,-1.0,-1.0,-1.0,0.2672404668454652,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.38912553425783386,0.5671717053860962,0.5354717606980813,0.4368315658292132,-1.0,0.5049184581112299,0.42703026170687997,0.5091075892169291,0.4263114962169097,0.4148817229277204,0.5288295799577007,0.5182096122823314,0.4758111622175527,0.38342575350772456,0.27508313301493187,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5816226011234462,0.7087472450909238,-1.0,0.5040287733736445,-1.0,0.5612496746100064
Mo,-1.0,-1.0,-1.0,-1.0,0.6978585955694961,0.7801186662499999,0.896691085,-1.0,-1.0,-1.0,0.5463380525000001,-1.0,0.7554608862500001,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2045268351505415,0.27385107488465343,0.2674030768292522,0.29281840497887585,0.349110115,0.5003951069874146,0.45579895875,0.41182859375,0.4540641125,-1.0,0.9371191299999999,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.3947735291352672,-1.0,0.33562099875,-1.0,-1.0,0.1185936625,0.22167067750000002,-1.0,-1.0,-1.0,0.22872718406554227,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.796500755,0.79017843,0.75686244875,0.3276530332010368,-1.0,0.6648366125,-1.0,0.65789124625,0.6197808025,0.41852660825420956,0.830473165,0.47401960625,-1.0,0.61884572,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9515590275,-1.0,0.41980376624999993,-1.0,0.807645223125
Tc,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0421128841911976,-1.0,0.0482019792149499,-1.0,-1.0,-1.0,0.04954196382276218,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Ru,-1.0,-1.0,-1.0,-1.0,0.7044658360088935,0.758748945,0.88284019,-1.0,-1.0,-1.0,-1.0,-1.0,0.6368852014999999,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.14457926200000001,0.18797677000000002,0.25874903669644,0.25988500183333335,0.319264584,0.46695767591666665,0.36865704866666665,0.3775264483333334,0.40526523325,-1.0,0.282553038,-1.0,0.55991247,-1.0,-1.0,-1.0,-1.0,-1.0,0.16568815835693643,-1.0,0.4126923425,0.1185936625,-1.0,-1.0,0.13735914316666667,0.09603666150000001,-1.0,-1.0,0.22461826850034672,-1.0,-1.0,-1.0,0.9374699180000001,-1.0,-1.0,-1.0,0.3870078647203165,0.3869201141138025,0.3232736722904772,0.22103243858145852,-1.0,0.0584475766882515,0.10176488872420676,0.35895369218462964,0.2790627364332304,0.22042660810096426,0.236010765,0.24710695125442358,0.2519160651911363,0.14327898533333333,0.18965461967572703,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.8430721864999999,-1.0,0.34541008500000003,-1.0,0.31964951670904695
Rh,-1.0,-1.0,0.7814329466666666,-1.0,0.6856746842799506,0.777955609232297,0.8663473100000001,-1.0,-1.0,-1.0,0.52615887375,-1.0,0.4655077848575687,-1.0,-1.0,-1.0,-1.0,-1.0,1.0548123925000001,-1.0,0.20533568985059641,0.1636193081131306,0.14007518830205243,0.18317750455886117,0.3014371067637331,0.20498475001219654,0.3120993228771773,0.2397104577136924,0.6213473798571428,-1.0,0.3774535743690882,-1.0,0.6624745380347644,-1.0,-1.0,-1.0,1.31021739,-1.0,0.21909922534974052,-1.0,0.46833966492889406,0.22167067750000002,-1.0,0.13735914316666667,-1.0,0.12992425800000001,-1.0,-1.0,0.2621526966757313,-1.0,0.8929511119095889,-1.0,0.9620921780000001,-1.0,-1.0,-1.0,0.4547728548790967,0.7537601675,0.38415689209578596,0.36946260047889945,-1.0,0.24512326004936802,0.2672815765017829,0.3317195120172042,0.22044231724532268,0.7529395425,0.23367168506502858,0.3531236820874391,0.338479594,0.44798643625,0.32477446767530055,-1.0,-1.0,-1.0,-1.0,-1.0,0.020727738250900702,0.7298015984067777,0.7606585021068909,-1.0,0.4929151634752202,-1.0,0.6793848819771838
Pd,-1.0,-1.0,-1.0,-1.0,0.708162358,0.736927372995565,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.6013920849163293,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.150501512,0.20718198000000002,0.25609397850000004,0.286973574,-1.0,0.2055140775,0.359931518,0.431495918,0.41800824599999997,-1.0,0.4843712691136484,-1.0,0.6668006277110753,-1.0,-1.0,-1.0,-1.0,-1.0,0.37481200950000004,-1.0,-1.0,-1.0,-1.0,0.09603666150000001,0.12992425800000001,-1.0,-1.0,-1.0,0.2217968995,-1.0,-1.0,-1.0,0.8895736125,-1.0,-1.0,-1.0,0.4555881972684017,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.35552187450000006,0.34252207749999997,0.325970435,-1.0,0.259665663,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.4512194144144749,0.6532441135,-1.0,-1.0,-1.0,-1.0
Ag,-1.0,-1.0,-1.0,-1.0,0.8518536500000002,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.7817001602500001,-1.0,0.964810483,-1.0,-1.0,-1.0,-1.0,-1.0,0.660358983125,0.671225161,-1.0,0.7202969472499999,-1.0,-1.0,-1.0,0.71947207,0.8214080150972917,-1.0,0.6953735400000001,-1.0,0.794131247,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.769876651,-1.0,0.5498692309770862,-1.0,-1.0,-1.0,0.18982042951251316,-1.0,-1.0,-1.0,-1.0,-1.0,0.564460209,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.8000118075,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.21821104200000002,0.8341426939026029,0.5892573694888281,0.665724655,0.7023737304433033
Cd,-1.0,-1.0,-1.0,-1.0,0.5572028154238879,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.469988315801773,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.6301878725000001,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.502499462
In,0.92376742625,-1.0,0.6222836966872726,-1.0,0.6236233648077829,0.8461392068697225,0.9152445766793585,-1.0,0.5587521647496475,-1.0,0.5050264984159635,0.5538566146371532,0.5255354618393019,0.3561563181976686,0.3217915573281224,-1.0,0.1877584987929018,-1.0,0.9424406385826657,-1.0,0.20609821161862385,0.2769140905203235,0.34052807576415256,0.37445352230974827,0.446995004183271,0.44313010495784083,0.4752252924640701,0.45279460216666667,0.5505798158014737,0.5609858509231399,0.44095726127774476,-1.0,0.5540701363785545,0.48343164554665835,-1.0,-1.0,0.8918679860153181,0.5079274079227132,0.3307756245309631,-1.0,0.2672404668454652,0.22872718406554227,-1.0,0.22461826850034672,0.2621526966757313,0.2217968995,-1.0,-1.0,-1.0,-1.0,0.5078229086024237,0.5727150934526462,0.818465866,-1.0,-1.0,-1.0,0.5042408525307198,0.49872856738928995,0.48259179740135444,0.5339614977349222,-1.0,0.4106804857773369,0.4801859456444628,0.48992911671495715,0.3884770289755715,0.3505665554491703,0.3833395487842335,0.3494461216734575,0.28264933433409,0.31767363463336334,0.2827719380105005,-1.0,0.28142611733732864,-1.0,-1.0,-1.0,-1.0,-1.0,0.6245805011314487,-1.0,0.264260702487469,-1.0,0.5212245052351436
Sn,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.11155613267370856,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0940231490597685,0.0905500222144585,-1.0,0.09738483720796981,0.09502667823925158,0.10116872751559285,0.09064744954807097,0.0644413269313443,0.0653835384370737,0.2828318098989546,0.1853016372378927,-1.0,0.18981794037454786,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1279060402360911
Sb,-1.0,-1.0,0.29444679072212787,-1.0,0.8530162599042596,0.8199828845211619,0.763745670343789,-1.0,-1.0,-1.0,-1.0,-1.0,0.8564041994091515,-1.0,0.4591341012497263,-1.0,0.13176315,-1.0,0.5990318677301862,-1.0,0.6327454685607977,0.5919070678854843,0.7433870777341568,0.8842691770625245,0.7682131505533153,0.7294866653950418,0.6752203972266092,-1.0,0.49562928999999994,-1.0,0.6514341934155021,-1.0,0.5624257663719562,0.6119383850799434,-1.0,-1.0,0.3561145832974959,-1.0,0.421949177241316,-1.0,-1.0,-1.0,-1.0,-1.0,0.8929511119095889,-1.0,0.769876651,-1.0,0.5078229086024237,-1.0,-1.0,0.79236892858061,-1.0,-1.0,-1.0,-1.0,0.501874014791066,0.5521469230894027,0.46563876878086885,0.48803429372857804,-1.0,0.4867152936778697,0.5083121122130563,0.6135160134614623,0.4843810505916618,0.46667884545723004,0.4255120738952621,0.5490549739583493,0.6546560875435142,0.42555176656780547,0.46552339899487827,-1.0,0.37815910514693646,-1.0,-1.0,-1.0,-1.0,-1.0,0.5501250266601556,-1.0,0.569518589127487,0.468862791,0.3404430414832668
Te,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.6556864629539281,-1.0,0.7473896320394212,0.7395298505980058,-1.0,0.4571466308073397,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.4764553589092666,-1.0,-1.0,-1.0,-1.0,0.6693916855335736,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5727150934526462,-1.0,0.79236892858061,-1.0,-1.0,-1.0,-1.0,-1.0,0.4707447918417478,0.521183554745119,0.5515289039400182,0.5523714353574243,-1.0,0.6707542804853588,0.6758989913536784,0.5200655208378994,0.5277671341523402,0.5330666336512834,0.4603383670937582,0.7429888652696622,0.5650817522165423,0.5740580358174431,0.7662626929855268,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5055186691811695
I,-1.0,-1.0,-1.0,-1.0,0.9887914060000002,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.6314202129969154,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.682105327708968,1.00147283,1.0214387300000003,1.078088924,-1.0,0.9651523220000001,1.0739348780000002,1.1954470640000001,1.177827856,-1.0,1.024914724,-1.0,0.723497846,-1.0,-1.0,-1.0,-1.0,-1.0,0.38466155733333335,-1.0,-1.0,-1.0,-1.0,0.9374699180000001,0.9620921780000001,0.8895736125,0.5498692309770862,-1.0,0.818465866,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9436894950539897,-1.0,0.5065588491921529,0.234410371875,-1.0,0.222869583125,0.5204582836574734,0.22673550312500002,0.202167225,0.18444278874999998,0.3575070875833333,0.3844564191666667,0.3691717039166667,0.194696903125,0.3818651042549765,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.648683572,-1.0,0.7032363854113594,-1.0,0.5516115636534032
Xe,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Cs,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.85630452,-1.0,-1.0,-1.0,-1.0,-1.0,1.2329484705227391,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.62520012,-1.0,-1.0,1.4688308578124998,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Ba,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0476147894632564,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
La,0.7783833625071311,-1.0,0.6582490437296774,-1.0,0.7890538938620191,0.9474299509526709,1.114756965796706,-1.0,0.7212113334370963,-1.0,0.4252244867336199,0.38207215800000005,0.7481408440145786,0.2482833002566283,0.5472394260082465,0.6084644959166764,0.2458625351768681,-1.0,-1.0,-1.0,0.46568880380104394,0.47064274275373197,0.4648630696601282,0.6228778175875201,0.4962710939819494,0.5901655674372893,0.6136427492716441,0.5446194804166667,0.6220538579086842,0.12821183749999998,0.4939080237290654,-1.0,0.6801774136731259,0.6843413092809636,-1.0,-1.0,0.580336338036154,0.4199282614656583,0.3694992557089094,0.053552900373561904,0.38912553425783386,0.796500755,-1.0,0.3870078647203165,0.4547728548790967,0.4555881972684017,0.18982042951251316,-1.0,0.5042408525307198,-1.0,0.501874014791066,0.4707447918417478,0.9436894950539897,-1.0,-1.0,-1.0,-1.0,0.15068052752629205,0.11390304039488294,0.15308593522988526,-1.0,0.2288541549327625,0.20890866136701577,0.27852941525956015,0.3051609443194357,0.3424456938031166,0.4172167960094356,0.4326613173738903,0.38707448427092944,0.44700815806054617,0.4398287188438642,-1.0,0.24989259180202167,0.476244964777958,0.24392292699999998,-1.0,0.345548961,-1.0,0.6875997178216503,-1.0,0.4159340614259064,0.09316258162176205,0.3666354161493716
Ce,-1.0,-1.0,-1.0,-1.0,0.7910843804950818,0.69144216,1.069076829260352,-1.0,-1.0,-1.0,-1.0,-1.0,0.7173508488399825,-1.0,0.45166895115024736,-1.0,-1.0,-1.0,-1.0,-1.0,0.5940105875668065,0.7715558115952608,0.5514726672577502,0.7396454520721713,0.5224928385083387,0.7319806375374209,0.752528148627009,0.6414788995,0.682705725,0.62462621,0.702803670137673,-1.0,0.6497503329604706,0.6006253021825234,-1.0,-1.0,-1.0,0.547772108,0.31914593920485934,-1.0,0.5671717053860962,0.79017843,-1.0,0.3869201141138025,0.7537601675,-1.0,-1.0,0.6301878725000001,0.49872856738928995,-1.0,0.5521469230894027,0.521183554745119,-1.0,-1.0,-1.0,-1.0,0.15068052752629205,-1.0,0.13493551243088633,0.1432085029149739,-1.0,0.22508267858723335,0.3107569199698771,0.2272129877433064,0.2786801276509866,0.29148231808010333,0.3207756106768074,0.39837399464868345,0.31347085659349233,0.4605465192407614,0.4397191958122846,-1.0,0.41335461335955714,-1.0,-1.0,-1.0,-1.0,-1.0,0.5672601510609954,-1.0,0.5023006256755821,-1.0,0.43579325315792905
Pr,-1.0,-1.0,0.9312404,-1.0,0.7353268101852952,0.9417657249770599,1.066249841241035,-1.0,0.681308350659547,-1.0,0.6405822925,-1.0,0.6470650651308693,-1.0,0.5516297603424966,-1.0,0.3750181421907584,-1.0,-1.0,-1.0,0.40762740897989747,0.7514232294604594,0.40889203512794237,0.5658424447081165,0.3711930888698147,0.5122828014163235,0.5022420791213462,0.38017111757500005,0.8274027986363636,0.5800847925,0.39149528614291185,-1.0,0.6075990573485682,0.44823064448081973,-1.0,-1.0,0.7821791174999999,0.4387333194328812,0.2901160330127171,0.10221806928084963,0.5354717606980813,0.75686244875,-1.0,0.3232736722904772,0.38415689209578596,-1.0,-1.0,-1.0,0.48259179740135444,0.0940231490597685,0.46563876878086885,0.5515289039400182,0.5065588491921529,-1.0,-1.0,-1.0,0.11390304039488294,0.13493551243088633,-1.0,0.07137766679799168,-1.0,0.1591399285967483,0.16113477523408662,0.2165865590551014,0.24846892369926651,0.2743402245650559,0.2975802682798201,0.31502565917066705,0.29548710082643,0.3761223850067125,0.3958523255580449,-1.0,0.3580032381029264,-1.0,-1.0,-1.0,-1.0,-1.0,0.5990137210225613,-1.0,0.4346445419778668,0.039074540518345496,0.3248438679832747
Nd,0.8540367798249677,-1.0,-1.0,-1.0,0.7163254832985928,0.9409006299850482,1.0647302417936844,-1.0,0.6365872368166361,-1.0,0.5263133289556613,-1.0,0.6757682012471339,-1.0,0.5859949305552432,-1.0,0.35685626880671184,-1.0,-1.0,-1.0,0.4291932865922547,0.4006621202000502,0.3813139569182135,0.5431803036213605,0.3616818471173574,0.48198683007083987,0.483992689841514,0.3218319857500001,0.8314223623580221,0.22614708083333335,0.36324020915921423,-1.0,0.6320895238050627,0.6355844887491069,-1.0,-1.0,0.5900279235112559,0.4821362757617184,0.23906803484991027,0.12256210539852526,0.4368315658292132,0.3276530332010368,0.0421128841911976,0.22103243858145852,0.36946260047889945,-1.0,-1.0,-1.0,0.5339614977349222,0.0905500222144585,0.48803429372857804,0.5523714353574243,0.234410371875,-1.0,-1.0,-1.0,0.15308593522988526,0.1432085029149739,0.07137766679799168,-1.0,-1.0,0.10957358768408408,0.13899210653670843,0.16184314775677738,0.1938044625046842,0.22488197143350194,0.25440055134663225,0.2588377000269246,0.25625010641475066,0.33869200648751285,0.3319776650862469,-1.0,0.36949691152730396,-1.0,-1.0,-1.0,0.344814038,0.04604138951739695,0.6073401053279837,-1.0,0.34342200827896896,0.08403884091373637,0.3291666373545331
Pm,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Sm,-1.0,-1.0,1.1320594,-1.0,0.6347301283304433,0.8032066315523355,1.0460238020233859,-1.0,0.7055559887379078,-1.0,-1.0,-1.0,0.5818312878128209,0.408086427552557,0.5201110731036203,-1.0,0.36443365363121655,-1.0,-1.0,-1.0,0.3737080031324413,0.34581863649222355,0.3407521709340289,0.4452418668836902,0.30981007343747435,0.40702664975883274,0.3732028679510665,0.25935028840625,0.8600361558333333,-1.0,0.34476592788595106,-1.0,0.634061560778704,0.6721333263827268,-1.0,-1.0,0.7623320787499999,0.48216964800000006,0.1674520872083953,0.15368817428130005,0.5049184581112299,0.6648366125,0.0482019792149499,0.0584475766882515,0.24512326004936802,-1.0,-1.0,-1.0,0.4106804857773369,0.09738483720796981,0.4867152936778697,0.6707542804853588,0.222869583125,-1.0,-1.0,-1.0,0.2288541549327625,0.22508267858723335,0.1591399285967483,0.10957358768408408,-1.0,-1.0,0.09257534401131524,0.08246211609414224,0.1428866957810531,0.15812963904714458,0.17483341739654534,0.194561585741245,0.20907320592841117,0.28529078795873086,0.2562557578176358,-1.0,0.33891268768569804,-1.0,0.040869139,0.071544404,-1.0,-1.0,0.6789209064549465,-1.0,0.3638796672778351,0.1102746207154356,0.3528034457704158
Eu,-1.0,-1.0,-1.0,-1.0,0.7051386686030162,1.015635185,1.0768191668602387,-1.0,0.901154647173998,-1.0,-1.0,-1.0,0.7876082853784494,-1.0,0.5887668153443347,-1.0,0.3472668623519801,-1.0,-1.0,-1.0,0.5259522343235061,0.4368828407025831,0.5648473414845132,0.7135378843264537,0.6140539578906403,0.5846624586964845,0.44477912411594783,-1.0,0.8017548374999999,-1.0,0.5076070492276702,-1.0,0.6407097987270978,0.6761227646217549,-1.0,-1.0,-1.0,0.46663879300000005,0.16376407653977154,-1.0,0.42703026170687997,-1.0,-1.0,0.10176488872420676,0.2672815765017829,-1.0,0.564460209,-1.0,0.4801859456444628,0.09502667823925158,0.5083121122130563,0.6758989913536784,0.5204582836574734,-1.0,-1.0,-1.0,0.20890866136701577,0.3107569199698771,0.16113477523408662,0.13899210653670843,-1.0,0.09257534401131524,-1.0,0.11951416077215486,0.14963329790533328,0.17192359918821318,0.158605192465346,0.16931465898901477,0.19697925482966613,0.30431621329334957,0.2623288866780602,-1.0,0.2731830610561694,-1.0,0.27704411,-1.0,0.1245912714757564,0.080625163565876,0.6004676475995925,-1.0,0.32580493025162244,0.35185262799988876,0.29721425917580613
Gd,-1.0,-1.0,-1.0,-1.0,0.7967588495150019,0.8765960549027494,1.015352628520234,-1.0,0.6332194302929298,-1.0,0.5990008760082084,-1.0,0.6395212839540187,0.40709650114378404,0.5296288521200911,0.5108422940688682,0.35487043880806174,-1.0,0.4846152770566416,-1.0,0.3842299339796479,0.33731138389028387,0.3424253608400541,0.5080573791615773,0.3257658039931792,0.5090564474434105,0.7067229077385232,0.2960445750555556,0.6925484433333334,-1.0,0.38747699423516113,-1.0,0.6374407561486767,0.5523229268986477,-1.0,-1.0,0.6175112386065504,-1.0,0.1442635842545125,-1.0,0.5091075892169291,0.65789124625,-1.0,0.35895369218462964,0.3317195120172042,-1.0,-1.0,-1.0,0.48992911671495715,0.10116872751559285,0.6135160134614623,0.5200655208378994,0.22673550312500002,-1.0,-1.0,-1.0,0.27852941525956015,0.2272129877433064,0.2165865590551014,0.16184314775677738,-1.0,0.08246211609414224,0.11951416077215486,-1.0,0.07051301558190964,0.11560952374567723,0.14984841508641578,0.1771144223452556,0.17326006750058215,0.2299646602228233,0.2552383427781551,-1.0,0.34157411127119613,0.2637231902017265,0.519754323,-1.0,-1.0,-1.0,0.6574605962200664,-1.0,0.33076252646527565,0.10831624199108995,0.41725836760715385
