,H,He,Li,Be,B,C,N,O,F,Ne,Na,Mg,Al,Si,P,S,Cl,Ar,K,Ca,Sc,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,Ga,Ge,As,Se,Br,Kr,Rb,Sr,Y,Zr,Nb,Mo,Tc,Ru,Rh,Pd,Ag,Cd,In,Sn,Sb,Te,I,Xe,Cs,Ba,La,Ce,Pr,Nd,Pm,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Hf,Ta,W,Re,Os,Ir,Pt,Au,Hg,Tl,Pb,Bi
H,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
He,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Li,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Be,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5134588202093577,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.6618625977867597,1.15045385,1.0303852521519707,1.0515908,0.6015461836833618,0.6426029434888327,0.5433894223558582,0.5661955388401366,0.5891456202011711,0.5785137815003487,0.5674844500066587,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.8659396849603772,-1.0,-1.0,1.090190779098092,-1.0,-1.0,-1.0,-1.0,0.665545827707041,1.0081407603569632,0.7135601767671532,-1.0,1.99422267,-1.0,-1.0,-1.0,-1.0,-1.0,0.9186836519524856,-1.0,1.72006731,1.84578993,-1.0,-1.0,-1.0,1.0242781579398577,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.6252909659693124,-1.0,1.0662577032600367,-1.0,1.0990499457619,-1.0
B,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
C,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.8300377362563878,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.8309436776668404,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.8381761218079058,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.918945145906811,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.8159017065391084,-1.0
N,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.7358831675,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.7705555075,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.7634390474999999,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.8040843942600902,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
O,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
F,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Ne,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Na,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Mg,-1.0,-1.0,-1.0,0.5134588202093577,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.3562815966567017,-1.0,-1.0,-1.0,0.4988780832270968,0.29382236,0.8266403378149731,0.13302345358189074,0.4025650404872428,0.25133776879205033,0.21547615411143572,0.1702823974091229,0.1643051328919831,0.3410827495388562,0.21400107243365302,-1.0,-1.0,0.42246140244205255,0.8485690880000001,0.9213865078875918,-1.0,-1.0,0.6286489045976789,-1.0,-1.0,0.908093490919065,-1.0,-1.0,-1.0,-1.0,0.6410920078026014,0.7460980220418792,0.39829168356460326,0.7738332777162126,0.8484131860484005,-1.0,-1.0,-1.0,-1.0,-1.0,0.7796515102103598,-1.0,0.86343583,0.98915885,-1.0,-1.0,-1.0,0.7117385135199485,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.6131688063080522,-1.0,-1.0,-1.0,0.3397222014854564,-1.0,-1.0,-1.0,-1.0,-1.0,0.5818473023598063,0.8040172204359157,0.7476006557653593,-1.0
Al,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.658383455,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Si,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
P,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
S,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.3562815966567017,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.6844699633531077,-1.0,-1.0,-1.0,-1.0,0.7922944086587644,-1.0,0.8788615889891619,0.6096328239437754,0.3836242761446906,0.46689004699018977,-1.0,-1.0,-1.0,0.363588095,-1.0,-1.0,-1.0,0.7235082440974265,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.7741075278144801,-1.0,0.48986850187443803,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.6563950215479781,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.6184069527048193,-1.0,0.7241142826927797,-1.0
Cl,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.6353242515,-1.0,-1.0,-1.0
Ar,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
K,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Ca,-1.0,-1.0,-1.0,0.6618625977867597,-1.0,0.8300377362563878,0.7358831675,-1.0,-1.0,-1.0,-1.0,0.4988780832270968,-1.0,-1.0,-1.0,0.6844699633531077,-1.0,-1.0,-1.0,-1.0,0.39165538,0.9702509849877401,0.46291354560123654,0.5518256019203164,0.3868066909083484,0.429342932921384,0.4475857515882369,0.484887169167569,0.4658871906472786,0.46765733876610677,-1.0,-1.0,0.73922544705219,0.574205398,0.6743016599117421,-1.0,-1.0,0.3559600704453026,-1.0,-1.0,0.6230411237695888,-1.0,-1.0,-1.0,-1.0,0.5333974334060164,0.5092732614998597,0.3082182209761026,-1.0,0.6270519224496245,-1.0,-1.0,-1.0,-1.0,-1.0,0.6509281765532641,-1.0,0.17795997,0.30368285,-1.0,-1.0,0.2931232896140823,0.3115752910157769,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5430803034241081,-1.0,-1.0,-1.0,0.8307812399465837,-1.0,-1.0,-1.0,-1.0,-1.0,0.5163249675283379,0.5993508642342434,0.48617007348934627,-1.0
Sc,-1.0,-1.0,-1.0,1.15045385,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.29382236,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.39165538,-1.0,0.6498832576437384,0.09886536,-1.0,0.01073334,0.28538065011872926,0.24360567,0.30239462,0.721944725,0.99495027,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.7946593,-1.0,-1.0,0.7766929022330709,-1.0,-1.0,-1.0,-1.0,0.744806275,0.845667855,0.29648166,-1.0,1.574477545,-1.0,-1.0,-1.0,-1.0,-1.0,1.25664679,-1.0,0.56961406,0.69533738,-1.0,-1.0,-1.0,0.70025866,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.98750282,-1.0,1.364906005,-1.0
Ti,-1.0,-1.0,-1.0,1.0303852521519707,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.8266403378149731,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9702509849877401,0.6498832576437384,-1.0,0.7032507571780211,-1.0,0.6556101342614006,-1.0,0.7844096114776146,0.8317955811046998,0.6963994328364501,1.0849202502638,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.3732556759576933,-1.0,-1.0,0.881009765205832,-1.0,-1.0,-1.0,-1.0,0.8673380468532543,0.8420863206298145,0.8750773959394761,-1.0,1.45118336745817,-1.0,-1.0,-1.0,-1.0,-1.0,1.8352433013378169,-1.0,1.1482109582081406,1.2739335669509144,-1.0,-1.0,-1.0,1.2788551519016984,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.1033693132087763,-1.0,1.431644432447431,-1.0
V,-1.0,-1.0,-1.0,1.0515908,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.13302345358189074,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.46291354560123654,0.09886536,0.7032507571780211,-1.0,-1.0,0.20313495618985306,0.09665037125571851,0.11385724451182988,0.13728629413766455,0.3641349403818707,0.6823918044721515,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.7441664470259532,-1.0,-1.0,0.8187343218126566,-1.0,-1.0,-1.0,-1.0,0.72385753,0.9102905775,0.39534526,-1.0,1.1278112165606826,-1.0,-1.0,-1.0,-1.0,-1.0,1.35551118,-1.0,0.66847882,0.79420144,-1.0,-1.0,-1.0,0.6587144007418044,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.066936985,-1.0,1.4275706750000001,-1.0
Cr,-1.0,-1.0,-1.0,0.6015461836833618,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.4025650404872428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5518256019203164,-1.0,-1.0,-1.0,-1.0,0.396950957994875,0.23878148434726268,0.3573302028583356,0.3478100558653341,0.3157449748035934,0.2727057866080815,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.4185638554751216,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.4235210081385946,-1.0,0.8761063584862288,-1.0,-1.0,-1.0,-1.0,-1.0,0.5698690862078706,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.7769517458053219,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.8168023649860527,0.9883373854198014,0.7800680200557062,-1.0
Mn,-1.0,-1.0,-1.0,0.6426029434888327,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.25133776879205033,-1.0,-1.0,-1.0,0.7922944086587644,-1.0,-1.0,-1.0,0.3868066909083484,0.01073334,0.6556101342614006,0.20313495618985306,0.396950957994875,-1.0,0.22338662169204634,0.24635087522858878,0.28290547556007095,0.3315607385986486,0.25127141868976477,-1.0,-1.0,0.3808066297889955,0.566747101,-1.0,-1.0,-1.0,0.5989432972900929,-1.0,-1.0,0.7810480121895197,-1.0,-1.0,0.47761436625,-1.0,0.4465911650303462,0.8521762625,0.2948189524604541,0.7107236174382182,0.7549714917783836,-1.0,-1.0,-1.0,-1.0,-1.0,0.7454706453243332,-1.0,0.58034681,0.70606942,-1.0,-1.0,0.354213557,0.5880377610341755,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.6498233162892477,-1.0,-1.0,-1.0,0.38618039676967275,-1.0,-1.0,-1.0,0.44781773454994306,-1.0,0.532756399588804,0.5627840240093823,0.6063271509910196,-1.0
Fe,-1.0,-1.0,-1.0,0.5433894223558582,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.21547615411143572,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.429342932921384,0.28538065011872926,-1.0,0.09665037125571851,0.23878148434726268,0.22338662169204634,-1.0,0.18235059902172243,0.17083297962079752,0.29880428655860014,0.25469636198746154,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5794610981095455,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.41913856024072504,-1.0,0.4147406856101451,0.7477412421680644,0.6588541811427144,-1.0,-1.0,-1.0,-1.0,-1.0,0.7266755183040203,-1.0,-1.0,-1.0,-1.0,-1.0,0.45392313,0.6736322583350737,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.799012846611095,-1.0,0.7073105429169431,-1.0
Co,-1.0,-1.0,-1.0,0.5661955388401366,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1702823974091229,-1.0,-1.0,-1.0,0.8788615889891619,-1.0,-1.0,-1.0,0.4475857515882369,0.24360567,0.7844096114776146,0.11385724451182988,0.3573302028583356,0.24635087522858878,0.18235059902172243,-1.0,0.16756261756053964,0.29890107836845714,0.24078233538868696,-1.0,-1.0,0.4174985502694589,0.47079465249999997,0.9264843232028034,-1.0,-1.0,0.6185232916339968,-1.0,-1.0,0.8813636611863633,-1.0,-1.0,-1.0,-1.0,0.5743237515570708,0.8125820106683626,0.40549665692316655,0.7958935922842919,0.7861756939148903,-1.0,-1.0,-1.0,-1.0,-1.0,0.5842993324048208,-1.0,0.81321914,0.93894175,-1.0,-1.0,0.4176377705,0.7094386076230352,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.628762333209767,-1.0,-1.0,-1.0,0.5026278017634614,-1.0,-1.0,-1.0,0.78509200922548,-1.0,0.6191312706725883,0.9880658513106977,0.667741454750341,-1.0
Ni,-1.0,-1.0,-1.0,0.5891456202011711,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1643051328919831,0.658383455,-1.0,-1.0,0.6096328239437754,-1.0,-1.0,-1.0,0.484887169167569,0.30239462,0.8317955811046998,0.13728629413766455,0.3478100558653341,0.28290547556007095,0.17083297962079752,0.16756261756053964,-1.0,0.3321049212121012,0.3156399765575184,-1.0,-1.0,0.278231379577712,0.555435524,-1.0,-1.0,-1.0,0.6448263593313908,-1.0,-1.0,0.9119244408807554,-1.0,-1.0,-1.0,-1.0,0.5948892058321726,0.7566434322208101,0.4484024924957938,0.792281319349914,0.8328777156953954,-1.0,-1.0,-1.0,-1.0,-1.0,0.7423508808289447,-1.0,0.87200809,0.9977307,-1.0,-1.0,0.43592072200000004,0.7378219995519931,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.623654750277677,-1.0,-1.0,-1.0,0.40441343285500064,-1.0,-1.0,-1.0,0.5761859924705696,-1.0,0.6556107407753701,0.6779124587686833,0.7565896551484068,-1.0
Cu,-1.0,-1.0,-1.0,0.5785137815003487,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.3410827495388562,-1.0,-1.0,-1.0,0.3836242761446906,-1.0,-1.0,-1.0,0.4658871906472786,0.721944725,0.6963994328364501,0.3641349403818707,0.3157449748035934,0.3315607385986486,0.29880428655860014,0.29890107836845714,0.3321049212121012,-1.0,0.303572459551982,-1.0,-1.0,0.3801027906434165,0.4966813306587521,-1.0,-1.0,-1.0,0.5622878014724254,-1.0,-1.0,0.699977405,-1.0,-1.0,-1.0,-1.0,0.374283119356875,0.6182474541264747,0.42667699004192444,0.7318414608634034,0.7154625367259614,-1.0,-1.0,-1.0,-1.0,-1.0,0.5531504614870987,-1.0,1.13179707,1.257519685,-1.0,-1.0,-1.0,0.681289750723195,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.4673815947290275,-1.0,-1.0,-1.0,0.5050987605045678,-1.0,0.5654383554851524,0.7996346687297358,0.5588241560813306,-1.0
