n,A,B,X,Aox,Box,Cox,Ra,Rb,Rc,exp,EAH
0.0,Sn,Ta,O,2.0,4.0,-2.0,1.25,0.82,1.26,True,0.0
0.0,Cd,Ti,O,0.0,0.0,0.0,1.55,1.4,0.6,True,0.0
0.0,Pb,Ti,O,2.0,4.0,-2.0,1.33,0.745,1.26,True,0.0
0.0,Pb,V,O,2.0,4.0,-2.0,1.33,0.72,1.26,True,0.0
0.0,Ag,Zn,F,1.0,2.0,-1.0,1.29,0.88,1.19,True,0.0
0.0,Pb,Zr,O,2.0,4.0,-2.0,1.33,0.86,1.26,True,0.0
0.0,Ac,Al,O,0.0,0.0,0.0,1.95,1.25,0.6,True,0.0
0.0,Ac,Cr,O,0.0,0.0,0.0,1.95,1.4,0.6,True,0.0
0.0,Ac,Cu,O,0.0,0.0,0.0,1.95,1.35,0.6,True,0.0
0.0,Ac,Fe,O,0.0,0.0,0.0,1.95,1.4,0.6,True,0.0
0.0,Ac,Ga,O,0.0,0.0,0.0,1.95,1.3,0.6,True,0.0
0.0,Ac,Mg,O,0.0,0.0,0.0,1.95,1.5,0.6,True,0.0
0.0,Ac,Mn,O,0.0,0.0,0.0,1.95,1.4,0.6,True,0.0
0.0,Ac,Ni,O,0.0,0.0,0.0,1.95,1.35,0.6,True,0.0
0.0,Ac,Pd,O,0.0,0.0,0.0,1.95,1.4,0.6,True,0.0
0.0,Ac,Sc,O,0.0,0.0,0.0,1.95,1.6,0.6,True,0.0
0.0,Ac,Ti,O,0.0,0.0,0.0,1.95,1.4,0.6,True,0.0
0.0,Ac,V,O,0.0,0.0,0.0,1.95,1.35,0.6,True,0.0
0.0,Bi,Al,O,3.0,3.0,-2.0,1.17,0.675,1.26,True,0.0
0.0,Ba,Al,O,0.0,0.0,0.0,2.15,1.25,0.6,True,0.0
0.0,Ba,Au,O,0.0,0.0,0.0,2.15,1.35,0.6,True,0.0
0.0,Ba,Cu,O,2.0,1.0,-1.0,1.49,0.91,0.6999999999999998,True,0.0
1.0,Ba,Cu,O,2.0,2.0,-1.5,1.49,0.87,0.9799999999999999,False,0.21374037196428652
0.0,Ba,Dy,O,0.0,0.0,0.0,2.15,1.75,0.6,True,0.0
0.0,Ba,Er,O,0.0,0.0,0.0,2.15,1.75,0.6,True,0.0
0.0,Ba,Eu,O,0.0,0.0,0.0,2.15,1.85,0.6,True,0.0
0.0,Ba,Hf,O,2.0,4.0,-2.0,1.49,0.85,1.26,True,0.0
1.0,Ba,Hf,O,2.0,4.0,-2.0,1.49,0.85,1.26,False,0.0
2.0,Ba,Hf,O,2.0,4.0,-2.0,1.49,0.85,1.26,False,0.0
3.0,Ba,Hf,O,2.0,4.0,-2.0,1.49,0.85,1.2600000000000005,False,0.005509497941176278
0.0,Ba,Hf,S,2.0,4.0,-2.0,1.49,0.85,1.7,True,0.0
1.0,Ba,Hf,S,2.0,4.0,-2.0,1.49,0.85,1.7,True,0.0
3.0,Ba,Hf,S,2.0,4.0,-2.0,1.49,0.85,1.6999999999999997,True,0.021636369117648435
4.0,Ba,Hf,S,2.0,4.0,-2.0,1.49,0.85,1.6999999999999995,True,0.025942471704557768
5.0,Ba,Hf,S,2.0,4.0,-2.0,1.49,0.85,1.6999999999999995,True,0.02902676259260417
0.0,Ba,In,O,0.0,0.0,0.0,2.15,1.55,0.6,True,0.0
1.0,Ba,In,O,2.0,3.0,-2.0,1.49,0.9399999999999996,1.2600000000000002,True,0.01388042767857467
0.0,Ba,Mn,O,2.0,4.0,-2.0,1.49,0.67,1.26,True,0.0
1.0,Ba,Mn,O,2.0,4.0,-2.0,1.49,0.67,1.26,False,0.021058589761906
3.0,Ba,Mn,O,2.0,4.0,-2.0,1.49,0.67,1.2600000000000005,True,0.0
5.0,Ba,Mn,O,2.0,4.0,-2.0,1.49,0.67,1.2600000000000002,True,0.002201151172839033
0.0,Ba,Nd,O,0.0,0.0,0.0,2.15,1.85,0.6,True,0.0
0.0,Ba,Ni,O,2.0,4.0,-2.0,1.49,0.9500000000000001,1.26,True,0.0
0.0,Ba,Pd,O,2.0,4.0,-2.0,1.49,0.755,1.26,True,0.0
0.0,Ba,Pt,O,0.0,0.0,0.0,2.15,1.35,0.6,True,0.0
0.0,Ba,Re,O,2.0,4.0,-2.0,1.49,0.77,1.26,True,0.0
0.0,Ba,Rh,O,2.0,4.0,-2.0,1.49,0.74,1.26,True,0.0
0.0,Ba,Ru,O,2.0,4.0,-2.0,1.49,0.76,1.26,True,0.0
1.0,Ba,Ru,O,2.0,4.0,-2.0,1.49,0.76,1.26,False,0.0006041192857164646
3.0,Ba,Ru,O,2.0,4.0,-2.0,1.49,0.7599999999999999,1.2600000000000005,True,0.0
0.0,Ba,Sc,O,0.0,0.0,0.0,2.15,1.6,0.6,True,0.0
0.0,Ba,Ta,O,2.0,4.0,-2.0,1.49,0.82,1.26,True,0.0
0.0,Ba,Tl,O,0.0,0.0,0.0,2.15,1.9,0.6,True,0.0
0.0,Ba,Tm,O,0.0,0.0,0.0,2.15,1.75,0.6,True,0.0
0.0,Ba,W,O,2.0,4.0,-2.0,1.49,0.8,1.26,True,0.0
0.0,Ba,Zn,O,0.0,0.0,0.0,2.15,1.35,0.6,True,0.0
0.0,Ca,Co,O,2.0,4.0,-2.0,1.14,0.67,1.26,True,0.0
0.0,Ca,Cu,O,2.0,1.0,-1.0,1.14,0.91,0.6999999999999998,True,0.0
0.0,Ca,Fe,O,2.0,4.0,-2.0,1.14,0.9999999999999999,1.26,True,0.0
0.0,Ca,Ge,O,2.0,4.0,-2.0,1.14,0.67,1.26,True,0.0
1.0,Ca,Ge,O,2.0,4.0,-2.0,1.14,0.67,1.26,True,0.14636045928571306
0.0,Ca,Hf,O,2.0,4.0,-2.0,1.14,0.85,1.26,True,0.0
1.0,Ca,Hf,O,2.0,4.0,-2.0,1.14,0.85,1.2600000000000002,False,0.025091997500000573
0.0,Ca,Mn,O,2.0,4.0,-2.0,1.14,0.67,1.26,True,0.0
1.0,Ca,Mn,O,2.0,4.0,-2.0,1.14,0.67,1.2600000000000002,True,0.02099508202381095
2.0,Ca,Mn,O,2.0,4.0,-2.0,1.14,0.67,1.26,True,0.05733825277777971
3.0,Ca,Mn,O,2.0,4.0,-2.0,1.1400000000000001,0.67,1.2599999999999998,True,0.021641046176470446
1.0,Ca,Mn,O,2.0,3.0,-2.0,1.14,0.785,1.2600000000000002,False,0.09108086535714222
0.0,Ca,Ru,O,2.0,4.0,-2.0,1.14,0.76,1.26,True,0.0
1.0,Ca,Ru,O,2.0,4.0,-2.0,1.14,0.76,1.26,True,0.03182612821428599
0.0,Ca,V,O,2.0,4.0,-2.0,1.14,0.72,1.26,True,0.0
0.0,Ce,Ti,O,3.0,3.0,-2.0,1.15,0.81,1.26,True,0.0
0.0,Cs,Ag,Br,1.0,2.0,-1.0,1.81,1.08,1.82,True,0.0
0.0,Cs,Au,F,0.0,0.0,0.0,2.6,1.35,0.5,True,0.0
0.0,Cs,Bi,O,1.0,5.0,-2.0,1.81,0.9,1.26,True,0.0
0.0,Cs,In,Br,1.0,2.0,-1.0,1.81,1.35,1.82,True,0.0
0.0,Cs,In,F,1.0,2.0,-1.0,1.81,1.35,1.19,True,0.0
0.0,Cs,Np,O,0.0,0.0,0.0,2.6,1.75,0.6,True,0.0
1.0,Cs,Np,O,0.0,0.0,0.0,2.6,1.75,0.6,False,0.0
0.0,Cs,Pa,O,0.0,0.0,0.0,2.6,1.8,0.6,True,0.0
0.0,Cs,Pd,Br,1.0,2.0,-1.0,1.81,1.0,1.82,True,0.0
0.0,Cs,Pd,Cl,1.0,2.0,-1.0,1.81,1.0,1.67,True,0.0
0.0,Cs,Pd,F,1.0,2.0,-1.0,1.81,1.0,1.19,True,0.0
0.0,Cs,Th,O,0.0,0.0,0.0,2.6,1.8,0.6,True,0.0
0.0,Cs,Tl,F,0.0,0.0,0.0,2.6,1.9,0.5,True,0.0
0.0,Cs,U,O,1.0,5.0,-2.0,1.81,0.9,1.26,True,0.0
1.0,Cs,U,O,1.0,6.0,-2.0,1.81,0.87,1.26,True,0.0
0.0,Ag,Cu,F,1.0,2.0,-1.0,1.29,0.87,1.19,True,0.0
0.0,Bi,Cu,O,3.0,3.0,-2.0,1.17,0.68,1.26,True,0.0
1.0,Bi,Cu,O,3.0,2.0,-2.0,1.17,0.87,1.26,False,0.07621592535714239
0.0,Dy,Al,O,3.0,3.0,-2.0,1.052,0.675,1.26,True,0.0
0.0,Er,Al,O,3.0,3.0,-2.0,1.03,0.675,1.26,True,0.0
0.0,Eu,Al,O,3.0,3.0,-2.0,1.087,0.675,1.26,True,0.0
2.0,Eu,Al,O,2.6666666666666665,3.0,-2.0,1.1613333333333333,0.675,1.26,False,0.042369717708341526
0.0,Eu,Cr,O,2.0,4.0,-2.0,1.31,0.9999999999999999,1.26,True,0.0
0.0,Eu,Cu,O,2.0,1.0,-1.0,1.31,0.91,0.6999999999999998,True,0.0
1.0,Eu,Cu,O,3.0,2.0,-2.0,1.087,0.87,1.26,True,0.21239609285714067
0.0,Eu,Ge,O,2.0,4.0,-2.0,1.31,0.67,1.26,True,0.0
0.0,Eu,Hf,O,2.0,4.0,-2.0,1.31,0.85,1.26,True,0.0
0.0,Eu,Mn,O,2.0,4.0,-2.0,1.31,0.67,1.26,True,0.0
0.0,Eu,Mo,O,2.0,4.0,-2.0,1.31,0.79,1.26,True,0.0
0.0,Eu,Sn,O,2.0,4.0,-2.0,1.31,0.83,1.26,True,0.0
0.0,Eu,Tc,O,0.0,0.0,0.0,1.85,1.35,0.6,True,0.0
0.0,Eu,V,O,2.0,4.0,-2.0,1.31,0.72,1.26,True,0.0
1.0,Eu,V,O,2.0,4.0,-2.0,1.31,0.72,1.26,True,0.0
2.0,Eu,V,O,2.0,4.0,-2.0,1.31,0.72,1.26,False,0.04254689880208318
0.0,Eu,Zr,O,2.0,4.0,-2.0,1.31,0.86,1.26,True,0.0
1.0,Eu,Zr,O,2.0,4.0,-2.0,1.31,0.86,1.26,False,0.07341726464285436
0.0,Pb,Fe,O,2.0,4.0,-2.0,1.33,0.9999999999999999,1.26,True,0.0
0.0,Bi,Ga,O,3.0,3.0,-2.0,1.17,0.76,1.26,True,0.0
0.0,Gd,Al,O,3.0,3.0,-2.0,1.075,0.675,1.26,True,0.0
0.0,Gd,Cu,O,3.0,3.0,-2.0,1.075,0.68,1.26,True,0.0
1.0,Gd,Cu,O,3.0,2.0,-2.0,1.075,0.87,1.26,True,0.0
0.0,K,Ag,Cl,1.0,2.0,-1.0,1.52,1.08,1.67,True,0.0
0.0,K,Ag,F,1.0,2.0,-1.0,1.52,1.08,1.19,True,0.0
1.0,K,Ag,F,1.0,2.0,-1.0,1.52,1.08,1.1899999999999997,False,0.013251560714287791
0.0,K,Au,Br,0.0,0.0,0.0,2.2,1.35,1.15,True,0.0
0.0,K,Au,Cl,0.0,0.0,0.0,2.2,1.35,1.0,True,0.0
0.0,K,Au,F,0.0,0.0,0.0,2.2,1.35,0.5,True,0.0
0.0,K,Ca,Cl,1.0,2.0,-1.0,1.52,1.14,1.67,True,0.0
0.0,K,Cu,Cl,1.0,2.0,-1.0,1.52,0.87,1.67,True,0.0
0.0,K,Gd,O,0.0,0.0,0.0,2.2,1.8,0.6,True,0.0
0.0,K,Hf,O,0.0,0.0,0.0,2.2,1.55,0.6,True,0.0
0.0,K,Mo,O,1.0,5.0,-2.0,1.52,0.75,1.26,True,0.0
0.0,K,Np,O,0.0,0.0,0.0,2.2,1.75,0.6,True,0.0
1.0,K,Np,O,0.0,0.0,0.0,2.2,1.75,0.6,False,0.0
0.0,K,Os,O,0.0,0.0,0.0,2.2,1.3,0.6,True,0.0
0.0,K,Pa,O,0.0,0.0,0.0,2.2,1.8,0.6,True,0.0
0.0,K,Pb,O,0.0,0.0,0.0,2.2,1.8,0.6,True,0.0
0.0,K,Pd,O,1.0,2.0,-1.0,1.52,1.0,0.6999999999999998,True,0.0
1.0,K,Pd,O,1.0,2.0,-1.0,1.52,1.0,0.7000000000000001,True,0.13319572892857856
0.0,K,Pt,O,0.0,0.0,0.0,2.2,1.35,0.6,True,0.0
0.0,K,Pu,O,0.0,0.0,0.0,2.2,1.75,0.6,True,0.0
1.0,K,Pu,O,0.0,0.0,0.0,2.2,1.75,0.6,False,0.0
0.0,K,Re,O,1.0,5.0,-2.0,1.52,0.72,1.26,True,0.0
0.0,K,Rh,O,0.0,0.0,0.0,2.2,1.35,0.6,True,0.0
0.0,K,Ru,O,1.0,5.0,-2.0,1.52,0.705,1.26,True,0.0
0.0,K,Tc,O,0.0,0.0,0.0,2.2,1.35,0.6,True,0.0
0.0,K,W,O,1.0,5.0,-2.0,1.52,0.76,1.26,True,0.0
1.0,K,W,O,1.0,6.0,-2.0,1.5199999999999998,0.74,1.2600000000000002,False,0.01732406714285606
0.0,K,Zr,O,0.0,0.0,0.0,2.2,1.55,0.6,True,0.0
0.0,La,Cu,O,3.0,3.0,-2.0,1.172,0.68,1.26,True,0.0
1.0,La,Cu,O,3.0,2.0,-2.0,1.172,0.87,1.26,True,0.0
0.0,La,Zn,O,0.0,0.0,0.0,1.95,1.35,0.6,True,0.0
0.0,Ac,Li,O,0.0,0.0,0.0,1.95,1.45,0.6,True,0.0
0.0,Ca,Li,F,2.0,1.0,-1.0,1.14,0.9,1.19,True,0.0
0.0,Pa,Li,O,0.0,0.0,0.0,1.8,1.45,0.6,True,0.0
0.0,Li,Tc,O,0.0,0.0,0.0,1.45,1.35,0.6,True,0.0
0.0,Ag,Mg,F,1.0,2.0,-1.0,1.29,0.86,1.19,True,0.0
0.0,Tl,Mg,F,1.0,2.0,-1.0,1.64,0.86,1.19,True,0.0
0.0,In,Mn,F,1.0,2.0,-1.0,1.45,0.97,1.19,True,0.0
0.0,Pb,Mn,O,2.0,4.0,-2.0,1.33,0.67,1.26,True,0.0
0.0,Tl,Mn,F,1.0,2.0,-1.0,1.64,0.97,1.19,True,0.0
0.0,Pb,Mo,O,2.0,4.0,-2.0,1.33,0.79,1.26,True,0.0
0.0,Na,Fe,O,0.0,0.0,0.0,1.8,1.4,0.6,True,0.0
1.0,Na,Fe,O,0.0,0.0,0.0,1.8,1.4,0.6,False,0.0429171848214267
0.0,Na,Mo,O,1.0,5.0,-2.0,1.16,0.75,1.26,True,0.0
0.0,Na,Os,O,0.0,0.0,0.0,1.8,1.3,0.6,True,0.0
0.0,Pa,Na,O,0.0,0.0,0.0,1.8,1.8,0.6,True,0.0
0.0,Na,Pu,O,0.0,0.0,0.0,1.8,1.75,0.6,True,0.0
0.0,Na,Re,O,1.0,5.0,-2.0,1.16,0.72,1.26,True,0.0
0.0,Na,Ru,O,1.0,5.0,-2.0,1.16,0.705,1.26,True,0.0
1.0,Na,Ru,O,1.0,6.0,-2.0,1.16,0.7000000000000001,1.2600000000000002,True,0.0
0.0,Na,Tc,O,0.0,0.0,0.0,1.8,1.35,0.6,True,0.0
0.0,Na,Ti,O,0.0,0.0,0.0,1.8,1.4,0.6,True,0.0
0.0,Na,V,O,1.0,5.0,-2.0,1.16,0.68,1.26,True,0.0
1.0,Na,V,O,0.0,0.0,0.0,1.8,1.35,0.6,True,0.12190296321428473
0.0,Tl,Nb,O,1.0,5.0,-2.0,1.64,0.78,1.26,True,0.0
0.0,Np,Al,O,0.0,0.0,0.0,1.75,1.25,0.6,True,0.0
0.0,Np,Hg,O,0.0,0.0,0.0,1.75,1.5,0.6,True,0.0
0.0,Np,Ti,O,0.0,0.0,0.0,1.75,1.4,0.6,True,0.0
0.0,Pa,Ag,O,0.0,0.0,0.0,1.8,1.6,0.6,True,0.0
0.0,Pa,Hg,O,0.0,0.0,0.0,1.8,1.5,0.6,True,0.0
0.0,Tl,Pa,O,0.0,0.0,0.0,1.9,1.8,0.6,True,0.0
0.0,Pm,Ti,O,0.0,0.0,0.0,1.85,1.4,0.6,True,0.0
0.0,Pr,Cu,O,3.0,3.0,-2.0,1.13,0.68,1.26,True,0.0
1.0,Pr,Cu,O,3.0,2.0,-2.0,1.13,0.87,1.26,True,0.08070003142857018
0.0,Pr,Ti,O,3.0,3.0,-2.0,1.13,0.81,1.26,True,0.0
0.0,Pu,Ti,O,0.0,0.0,0.0,1.75,1.4,0.6,True,0.0
0.0,Rb,Ac,O,0.0,0.0,0.0,2.35,1.95,0.6,True,0.0
0.0,Rb,Ag,Cl,1.0,2.0,-1.0,1.66,1.08,1.67,True,0.0
0.0,Rb,Au,Cl,0.0,0.0,0.0,2.35,1.35,1.0,True,0.0
0.0,Rb,Au,F,0.0,0.0,0.0,2.35,1.35,0.5,True,0.0
0.0,Rb,Bi,O,1.0,5.0,-2.0,1.66,0.9,1.26,True,0.0
0.0,Rb,Ca,Br,1.0,2.0,-1.0,1.66,1.14,1.82,True,0.0
0.0,Rb,Cu,Br,1.0,2.0,-1.0,1.66,0.87,1.82,True,0.0
0.0,Rb,Eu,Cl,1.0,2.0,-1.0,1.66,1.31,1.67,True,0.0
0.0,Rb,Fe,Cl,1.0,2.0,-1.0,1.66,0.92,1.67,True,0.0
0.0,Rb,Gd,O,0.0,0.0,0.0,2.35,1.8,0.6,True,0.0
0.0,Rb,Ir,O,1.0,5.0,-2.0,1.66,0.71,1.26,True,0.0
0.0,Rb,Mo,O,0.0,0.0,0.0,2.35,1.45,0.6,True,0.0
0.0,Rb,Np,O,0.0,0.0,0.0,2.35,1.75,0.6,True,0.0
1.0,Rb,Np,O,0.0,0.0,0.0,2.35,1.75,0.6,False,0.0
0.0,Rb,Os,O,0.0,0.0,0.0,2.35,1.3,0.6,True,0.0
0.0,Rb,Pa,O,0.0,0.0,0.0,2.35,1.8,0.6,True,0.0
0.0,Rb,Pd,Cl,1.0,2.0,-1.0,1.66,1.0,1.67,True,0.0
0.0,Rb,Pd,O,1.0,2.0,-1.0,1.66,1.0,0.6999999999999998,True,0.0
0.0,Rb,Pt,O,0.0,0.0,0.0,2.35,1.35,0.6,True,0.0
0.0,Rb,Pu,O,0.0,0.0,0.0,2.35,1.75,0.6,True,0.0
1.0,Rb,Pu,O,0.0,0.0,0.0,2.35,1.75,0.6,False,0.0
0.0,Rb,Re,O,1.0,5.0,-2.0,1.66,0.72,1.26,True,0.0
0.0,Rb,Rh,O,0.0,0.0,0.0,2.35,1.35,0.6,True,0.0
0.0,Rb,Ru,O,1.0,5.0,-2.0,1.66,0.705,1.26,True,0.0
0.0,Rb,Sb,O,1.0,5.0,-2.0,1.66,0.76,1.26,True,0.0
0.0,Rb,Sn,O,0.0,0.0,0.0,2.35,1.45,0.6,True,0.0
0.0,Rb,W,O,0.0,0.0,0.0,2.35,1.35,0.6,True,0.0
0.0,Pb,Ru,O,2.0,4.0,-2.0,1.33,0.76,1.26,True,0.0
0.0,Pb,Sb,O,2.0,4.0,-2.0,1.33,1.0499999999999998,1.26,True,0.0
0.0,Sm,Cu,O,3.0,3.0,-2.0,1.0979999999999999,0.68,1.26,True,0.0
1.0,Sm,Cu,O,3.0,2.0,-2.0,1.0979999999999999,0.87,1.26,True,0.0
0.0,Sm,Mn,O,2.0,4.0,-2.0,1.36,0.67,1.26,True,0.0
0.0,Sm,Ni,O,3.0,3.0,-2.0,1.0979999999999999,0.74,1.26,True,0.0
0.0,Sm,Ti,O,2.0,4.0,-2.0,1.36,0.745,1.26,True,0.0
0.0,Pb,Sn,O,2.0,4.0,-2.0,1.33,0.83,1.26,True,0.0
0.0,Sr,Ag,O,2.0,1.0,-1.0,1.32,1.29,0.6999999999999998,True,0.0
0.0,Sr,Al,O,0.0,0.0,0.0,2.0,1.25,0.6,True,0.0
0.0,Sr,In,O,0.0,0.0,0.0,2.0,1.55,0.6,True,0.0
0.0,Sr,Os,O,0.0,0.0,0.0,2.0,1.3,0.6,True,0.0
0.0,Sr,Pd,O,2.0,4.0,-2.0,1.32,0.755,1.26,True,0.0
0.0,Sr,Pt,O,0.0,0.0,0.0,2.0,1.35,0.6,True,0.0
0.0,Sr,Pu,O,0.0,0.0,0.0,2.0,1.75,0.6,True,0.0
0.0,Sr,Re,O,2.0,4.0,-2.0,1.32,0.77,1.26,True,0.0
0.0,Sr,Sb,O,0.0,0.0,0.0,2.0,1.45,0.6,True,0.0
0.0,Sr,Sc,O,0.0,0.0,0.0,2.0,1.6,0.6,True,0.0
0.0,Sr,Ta,O,2.0,4.0,-2.0,1.32,0.82,1.26,True,0.0
0.0,Sr,W,O,2.0,4.0,-2.0,1.32,0.8,1.26,True,0.0
0.0,Sr,Zn,O,0.0,0.0,0.0,2.0,1.35,0.6,True,0.0
0.0,Ag,Ta,O,1.0,5.0,-2.0,1.29,0.78,1.26,True,0.0
0.0,In,Ta,O,1.0,5.0,-2.0,1.45,0.78,1.26,True,0.0
0.0,Tl,Ta,O,1.0,5.0,-2.0,1.64,0.78,1.26,True,0.0
0.0,Tb,Cu,O,3.0,3.0,-2.0,1.063,0.68,1.26,True,0.0
0.0,Tb,Ni,O,3.0,3.0,-2.0,1.063,0.74,1.26,True,0.0
0.0,Sn,Ti,O,2.0,4.0,-2.0,1.25,0.745,1.26,True,0.0
0.0,Tl,Co,F,1.0,2.0,-1.0,1.64,0.885,1.19,True,0.0
1.0,Tl,Co,F,1.0,2.0,-1.0,1.64,0.885,1.19,False,0.02252474071428434
0.0,Tl,Cu,Cl,1.0,2.0,-1.0,1.64,0.87,1.67,True,0.0
0.0,Tl,Cu,F,1.0,2.0,-1.0,1.64,0.87,1.19,True,0.0
1.0,Tl,Cu,F,1.0,2.0,-1.0,1.64,0.87,1.19,False,0.0
0.0,Tl,Ni,F,1.0,2.0,-1.0,1.64,1.1500000000000001,1.19,True,0.0
1.0,Tl,Ni,F,1.0,2.0,-1.0,1.64,1.1500000000000001,1.19,False,0.0
0.0,Tl,Pd,F,1.0,2.0,-1.0,1.64,1.0,1.19,True,0.0
0.0,Tl,Tc,O,0.0,0.0,0.0,1.9,1.35,0.6,True,0.0
0.0,Tl,W,O,0.0,0.0,0.0,1.9,1.35,0.6,True,0.0
0.0,Tl,Zn,F,1.0,2.0,-1.0,1.64,0.88,1.19,True,0.0
0.0,U,Al,O,3.0,3.0,-2.0,1.165,0.675,1.26,True,0.0
0.0,Tl,U,O,1.0,5.0,-2.0,1.64,0.9,1.26,True,0.0
1.0,Tl,U,O,1.0,6.0,-2.0,1.64,0.87,1.26,False,0.0
