file,formula,spacegroup_symbol,spacegroup_number,rp_like,rp_confidence,rp_stoich_score,octa_fraction_rp_score,layered_network_score,anion_to_cation_ratio,octahedral_site_count,octahedral_fraction_of_cations,largest_octa_network_fraction,a_site_coordination_fraction,corner_sharing_fraction,b_octahedral_site_count,b_site_octa_fraction,b_largest_octa_network_fraction,b_corner_sharing_fraction,b_mean_octa_neighbor_degree,b_connectivity_score,A_element,B_element,X_element,A_oxidation_state,B_oxidation_state,X_oxidation_state,A_shannon_radius,B_shannon_radius,X_shannon_radius,A_shannon_cn,B_shannon_cn,X_shannon_cn,A_shannon_spin,B_shannon_spin,X_shannon_spin,error
data/cifs/Ag2HgI4_mp-23485.cif,Ag2 Hg1 I4,I-4,82,False,0.4,1.0,0.0,0.0,1.333333,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Ag,Hg,I,1.0,2.0,-1.0,1.280,1.020,2.200,VIII,VI,VI,none,none,none,
data/cifs/Ag2HgI4_mp-570256.cif,Ag2 Hg1 I4,P-42m,111,False,0.4,1.0,0.0,0.0,1.333333,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Ag,Hg,I,1.0,2.0,-1.0,1.280,1.020,2.200,VIII,VI,VI,none,none,none,
data/cifs/Ag2MoO4_mp-19318.cif,Ag2 Mo1 O4,Fd-3m,227,False,0.55,1.0,0.0,0.0,1.333333,32,0.666667,1.0,0.0,0.0,32,1.0,1.0,0.0,6.0,1.0,Ag,Mo,O,1.0,6.0,-2.0,1.280,0.590,1.350,VIII,VI,II,none,none,none,
data/cifs/Ag2PdCl4_mp-28557.cif,Ag2 Pd1 Cl4,Cmce,64,False,0.55,1.0,0.0,0.0,1.333333,32,0.666667,1.0,0.0,0.6,32,1.0,1.0,0.6,10.0,1.0,Ag,Pd,Cl,1.0,2.0,-1.0,1.280,0.860,1.810,VIII,VI,VI,none,none,none,
data/cifs/Ag2SO4_mp-5625.cif,Ag2 S1 O4,Fddd,70,False,0.55,1.0,0.0,0.0,1.333333,32,0.666667,1.0,0.0,0.5,32,1.0,1.0,0.5,8.0,1.0,Ag,S,O,1.0,6.0,-2.0,1.280,0.290,1.350,VIII,VI,II,none,none,none,
data/cifs/Ag2SeO4_mp-11641.cif,Ag2 Se1 O4,Fddd,70,False,0.55,1.0,0.0,0.0,1.333333,32,0.666667,1.0,0.0,0.5,32,1.0,1.0,0.5,8.0,1.0,Ag,Se,O,1.0,6.0,-2.0,1.280,0.420,1.350,VIII,VI,II,none,none,none,
data/cifs/Ag2TeO4_mp-558768.cif,Ag2 Te1 O4,C2/c,15,False,0.588,1.0,0.0,0.25,1.333333,96,0.666667,0.125,0.0,0.8,48,1.0,0.125,0.8,3.333333,1.0,Ag,Te,O,1.0,6.0,-2.0,1.280,0.560,1.350,VIII,VI,II,none,none,none,
data/cifs/Ag2WO4_mp-637188.cif,Ag2 W1 O4,Pnn2,34,False,0.569,1.0,0.0,0.125,1.333333,144,0.75,0.0625,0.0,0.0,64,1.0,0.0625,0.0,2.5,1.0,Ag,W,O,1.0,6.0,-2.0,1.280,0.600,1.350,VIII,VI,II,none,none,none,
data/cifs/Al(FeO2)2_mp-505623.cif,Al1 Fe2 O4,Fd-3m,227,False,0.55,1.0,0.0,0.0,1.333333,32,0.666667,1.0,0.0,0.0,32,1.0,1.0,0.0,6.0,1.0,Fe,Al,O,2.5,3.0,-2.0,0.920,0.535,1.350,VIII,VI,II,none,none,none,
data/cifs/Al(SeCl2)2_mp-574529.cif,Al1 Se2 Cl4,Pbam,55,False,0.0,0.0,0.0,0.0,0.4,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Cl,Al,Se,0.25,3.0,-2.0,,0.535,1.980,,VI,VI,,none,none,
data/cifs/Al(TeCl2)2_mp-540628.cif,Al1 Te2 Cl4,Pbca,61,False,0.769,1.0,1.0,0.125,1.333333,64,0.333333,0.0625,0.0,1.0,64,0.5,0.0625,1.0,2.0,1.0,Te,Al,Cl,1.5,1.0,-1.0,,,1.810,,,VI,,,none,
data/cifs/Al2BiS4_mp-557737.cif,Al2 Bi1 S4,P4/nnc,126,False,0.4,1.0,0.0,0.0,1.333333,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Al,Bi,S,3.0,2.0,-2.0,0.535,,1.840,VI,,VI,none,,none,
data/cifs/Al2BiSe4_mp-571623.cif,Al2 Bi1 Se4,P4/nnc,126,False,0.4,1.0,0.0,0.0,1.333333,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Al,Bi,Se,3.0,2.0,-2.0,0.535,,1.980,VI,,VI,none,,none,
data/cifs/Al2CdS4_mp-5928.cif,Al2 Cd1 S4,I-4,82,False,0.4,1.0,0.0,0.0,1.333333,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Al,Cd,S,3.0,2.0,-2.0,0.535,0.950,1.840,VI,VI,VI,none,none,none,
data/cifs/Al2CdS4_mp-9993.cif,Al2 Cd1 S4,Fd-3m,227,False,0.55,1.0,0.0,0.0,1.333333,32,0.666667,1.0,0.0,0.0,32,1.0,1.0,0.0,6.0,1.0,Al,Cd,S,3.0,2.0,-2.0,0.535,0.950,1.840,VI,VI,VI,none,none,none,
data/cifs/Al2CdSe4_mp-3159.cif,Al2 Cd1 Se4,I-4,82,False,0.4,1.0,0.0,0.0,1.333333,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Al,Cd,Se,3.0,2.0,-2.0,0.535,0.950,1.980,VI,VI,VI,none,none,none,
data/cifs/Al2CdSe4_mp-3807.cif,Al2 Cd1 Se4,Fd-3m,227,False,0.55,1.0,0.0,0.0,1.333333,32,0.666667,1.0,0.0,0.0,32,1.0,1.0,0.0,6.0,1.0,Al,Cd,Se,3.0,2.0,-2.0,0.535,0.950,1.980,VI,VI,VI,none,none,none,
data/cifs/Al2CdTe4_mp-7909.cif,Al2 Cd1 Te4,I-4,82,False,0.4,1.0,0.0,0.0,1.333333,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Al,Cd,Te,3.0,2.0,-2.0,0.535,0.950,2.210,VI,VI,VI,none,none,none,
data/cifs/Al2CoO4_mp-36447.cif,Al2 Co1 O4,Fd-3m,227,False,0.55,1.0,0.0,0.0,1.333333,32,0.666667,1.0,0.0,0.0,32,1.0,1.0,0.0,6.0,1.0,Al,Co,O,3.0,2.0,-2.0,0.535,0.745,1.350,VI,VI,II,none,High Spin,none,
data/cifs/Al2CuO4_mp-27719.cif,Al2 Cu1 O4,Fd-3m,227,False,0.55,1.0,0.0,0.0,1.333333,32,0.666667,1.0,0.0,0.0,32,1.0,1.0,0.0,6.0,1.0,Al,Cu,O,3.0,2.0,-2.0,0.535,0.730,1.350,VI,VI,II,none,none,none,
data/cifs/Al2FeO4_mp-30084.cif,Al2 Fe1 O4,Fd-3m,227,False,0.55,1.0,0.0,0.0,1.333333,32,0.666667,1.0,0.0,0.0,32,1.0,1.0,0.0,6.0,1.0,Al,Fe,O,3.0,2.0,-2.0,0.535,0.780,1.350,VI,VI,II,none,High Spin,none,
data/cifs/Al2HgS4_mp-1104053.cif,Al2 Hg1 S4,Fd-3m,227,False,0.55,1.0,0.0,0.0,1.333333,32,0.666667,1.0,0.0,0.0,32,1.0,1.0,0.0,6.0,1.0,Al,Hg,S,3.0,2.0,-2.0,0.535,1.020,1.840,VI,VI,VI,none,none,none,
data/cifs/Al2HgS4_mp-7906.cif,Al2 Hg1 S4,I-4,82,False,0.4,1.0,0.0,0.0,1.333333,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Al,Hg,S,3.0,2.0,-2.0,0.535,1.020,1.840,VI,VI,VI,none,none,none,
data/cifs/Al2HgSe4_mp-1103510.cif,Al2 Hg1 Se4,Fd-3m,227,False,0.55,1.0,0.0,0.0,1.333333,32,0.666667,1.0,0.0,0.0,32,1.0,1.0,0.0,6.0,1.0,Al,Hg,Se,3.0,2.0,-2.0,0.535,1.020,1.980,VI,VI,VI,none,none,none,
data/cifs/Al2HgSe4_mp-3038.cif,Al2 Hg1 Se4,I-4,82,False,0.4,1.0,0.0,0.0,1.333333,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Al,Hg,Se,3.0,2.0,-2.0,0.535,1.020,1.980,VI,VI,VI,none,none,none,
data/cifs/Al2HgTe4_mp-7910.cif,Al2 Hg1 Te4,I-4,82,False,0.4,1.0,0.0,0.0,1.333333,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Al,Hg,Te,3.0,2.0,-2.0,0.535,1.020,2.210,VI,VI,VI,none,none,none,
data/cifs/Al2NiO4_mp-688785.cif,Al2 Ni1 O4,P1,1,False,0.55,1.0,0.0,0.0,1.333333,64,0.666667,1.0,0.0,0.0,64,1.0,1.0,0.0,6.0,1.0,Al,Ni,O,3.0,2.0,-2.0,0.535,0.690,1.350,VI,VI,II,none,none,none,
data/cifs/Al2PbO4_mp-21892.cif,Al2 Pb1 O4,Ama2,40,False,0.4,1.0,0.0,0.0,1.333333,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Al,Pb,O,3.0,2.0,-2.0,0.535,1.190,1.350,VI,VI,II,none,none,none,
data/cifs/Al2PbS4_mp-1103722.cif,Al2 Pb1 S4,Cccm,66,False,0.4,1.0,0.0,0.0,1.333333,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Al,Pb,S,3.0,2.0,-2.0,0.535,1.190,1.840,VI,VI,VI,none,none,none,
data/cifs/Al2ZnO4_mp-2908.cif,Al2 Zn1 O4,Fd-3m,227,False,0.55,1.0,0.0,0.0,1.333333,32,0.666667,1.0,0.0,0.0,32,1.0,1.0,0.0,6.0,1.0,Al,Zn,O,3.0,2.0,-2.0,0.535,0.740,1.350,VI,VI,II,none,none,none,
data/cifs/Al2ZnS4_mp-4842.cif,Al2 Zn1 S4,Fd-3m,227,False,0.55,1.0,0.0,0.0,1.333333,32,0.666667,1.0,0.0,0.0,32,1.0,1.0,0.0,6.0,1.0,Al,Zn,S,3.0,2.0,-2.0,0.535,0.740,1.840,VI,VI,VI,none,none,none,
data/cifs/Al2ZnSe4_mp-1104860.cif,Al2 Zn1 Se4,Fd-3m,227,False,0.55,1.0,0.0,0.0,1.333333,32,0.666667,1.0,0.0,0.0,32,1.0,1.0,0.0,6.0,1.0,Al,Zn,Se,3.0,2.0,-2.0,0.535,0.740,1.980,VI,VI,VI,none,none,none,
data/cifs/Al2ZnSe4_mp-7907.cif,Al2 Zn1 Se4,I-4,82,False,0.4,1.0,0.0,0.0,1.333333,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Al,Zn,Se,3.0,2.0,-2.0,0.535,0.740,1.980,VI,VI,VI,none,none,none,
data/cifs/Al2ZnTe4_mp-7908.cif,Al2 Zn1 Te4,I-4,82,False,0.4,1.0,0.0,0.0,1.333333,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Al,Zn,Te,3.0,2.0,-2.0,0.535,0.740,2.210,VI,VI,VI,none,none,none,
data/cifs/AlV2O4_mp-19456.cif,Al1 V2 O4,I4_1/amd,141,False,0.55,1.0,0.0,0.0,1.333333,32,0.666667,1.0,0.0,0.0,32,1.0,1.0,0.0,6.0,1.0,V,Al,O,2.5,3.0,-2.0,0.790,0.535,1.350,VI,VI,II,none,none,none,
data/cifs/AlV2O4_mp-555263.cif,Al1 V2 O4,R-3m,166,False,0.55,1.0,0.0,0.0,1.333333,32,0.666667,1.0,0.0,0.0,32,1.0,1.0,0.0,6.0,1.0,V,Al,O,2.5,3.0,-2.0,0.790,0.535,1.350,VI,VI,II,none,none,none,
data/cifs/As2PbO4_mp-28537.cif,As2 Pb1 O4,P2_1/c,14,False,0.4,1.0,0.0,0.0,1.333333,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,As,Pb,O,3.0,2.0,-2.0,0.580,1.190,1.350,VI,VI,II,none,none,none,
data/cifs/As2PbS4_mp-19941.cif,As2 Pb1 S4,Pnma,62,False,0.494,1.0,0.0,0.125,1.333333,96,1.0,0.0625,0.0,0.0,32,1.0,0.0625,0.0,1.0,0.5,As,Pb,S,3.0,2.0,-2.0,0.580,1.190,1.840,VI,VI,VI,none,none,none,
data/cifs/B2H4C_mp-29655.cif,B2 H4 C1,P2_1/c,14,False,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,H,B,,1.0,0.0,,,,,,,,,,,
data/cifs/B2PdO4_mp-540900.cif,B2 Pd1 O4,I-42d,122,False,0.4,1.0,0.0,0.0,1.333333,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,B,Pd,O,3.0,2.0,-2.0,0.270,0.860,1.350,VI,VI,II,none,none,none,
data/cifs/Ba(AlS2)2_mp-14246.cif,Ba1 Al2 S4,Pa-3,205,False,0.516,1.0,0.555556,0.03125,1.333333,64,0.222222,0.015625,0.0,0.0,64,0.666667,0.015625,0.0,0.0,0.0,Al,Ba,S,3.0,2.0,-2.0,0.535,1.350,1.840,VI,VI,VI,none,none,none,
data/cifs/Ba(AlTe2)2_mp-28505.cif,Ba1 Al2 Te4,P4/nbm,125,False,0.4,1.0,0.0,0.0,1.333333,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Al,Ba,Te,3.0,2.0,-2.0,0.535,1.350,2.210,VI,VI,VI,none,none,none,
data/cifs/Ba(AuO2)2_mp-9297.cif,Ba1 Au2 O4,I4_1/a,88,False,0.4,1.0,0.0,0.0,1.333333,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Au,Ba,O,3.0,2.0,-2.0,0.850,1.350,1.350,VI,VI,II,none,none,none,
data/cifs/Ba(BO2)2_mp-540659.cif,Ba1 B2 O4,R-3c,167,False,0.441,1.0,0.111111,0.125,1.333333,16,0.111111,0.0625,0.0,0.0,16,0.333333,0.0625,0.0,0.0,0.0,B,Ba,O,3.0,2.0,-2.0,0.270,1.350,1.350,VI,VI,II,none,none,none,
data/cifs/Ba(BO2)2_mp-5730.cif,Ba1 B2 O4,R3c,161,False,0.4,1.0,0.0,0.0,1.333333,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,B,Ba,O,3.0,2.0,-2.0,0.270,1.350,1.350,VI,VI,II,none,none,none,
data/cifs/Ba(BS2)2_mp-30126.cif,Ba1 B2 S4,Cc,9,False,0.4,1.0,0.0,0.0,1.333333,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,B,Ba,S,3.0,2.0,-2.0,0.270,1.350,1.840,VI,VI,VI,none,none,none,
data/cifs/Ba(BiS2)2_mp-28057.cif,Ba1 Bi2 S4,P6_3/m,176,False,0.65,1.0,0.0,0.0,1.333333,192,0.666667,1.0,1.0,0.133333,192,1.0,1.0,0.133333,7.5,1.0,Bi,Ba,S,3.0,2.0,-2.0,1.170,1.350,1.840,VIII,VI,VI,none,none,none,
data/cifs/Ba(Cd2Pt)2_mp-1104609.cif,Ba1 Cd4 Pt2,P4_2/mnm,136,False,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Cd,Pt,,,,,,,,,,,,,,
data/cifs/Ba(Cu2As)2_mp-16052.cif,Ba1 Cu4 As2,R-3m,166,False,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Cu,As,,1.0,-3.0,,0.770,,,VI,,,none,,,
data/cifs/Ba(CuP2)2_mp-568474.cif,Ba1 Cu2 P4,Fddd,70,False,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,P,Cu,,-1.0,1.0,,,0.770,,,VI,,,none,,
data/cifs/Ba(DyS2)2_mp-1193410.cif,Ba1 Dy2 S4,Pnma,62,False,0.65,1.0,0.0,0.0,1.333333,64,0.666667,1.0,1.0,0.571429,64,1.0,1.0,0.571429,7.0,1.0,Dy,Ba,S,3.0,2.0,-2.0,1.083,1.350,1.840,IX,VI,VI,none,none,none,
data/cifs/Ba(DySe2)2_mp-1193797.cif,Ba1 Dy2 Se4,Pnma,62,False,0.65,1.0,0.0,0.0,1.333333,64,0.666667,1.0,1.0,0.571429,64,1.0,1.0,0.571429,7.0,1.0,Dy,Ba,Se,3.0,2.0,-2.0,1.083,1.350,1.980,IX,VI,VI,none,none,none,
data/cifs/Ba(DyTe2)2_mp-17927.cif,Ba1 Dy2 Te4,Pnma,62,False,0.65,1.0,0.0,0.0,1.333333,64,0.666667,1.0,1.0,0.571429,64,1.0,1.0,0.571429,7.0,1.0,Dy,Ba,Te,3.0,2.0,-2.0,1.083,1.350,2.210,IX,VI,VI,none,none,none,
data/cifs/Ba(ErS2)2_mp-1192439.cif,Ba1 Er2 S4,Pnma,62,False,0.65,1.0,0.0,0.0,1.333333,64,0.666667,1.0,1.0,0.571429,64,1.0,1.0,0.571429,7.0,1.0,Er,Ba,S,3.0,2.0,-2.0,1.062,1.350,1.840,IX,VI,VI,none,none,none,
data/cifs/Ba(ErSe2)2_mp-1192805.cif,Ba1 Er2 Se4,Pnma,62,False,0.65,1.0,0.0,0.0,1.333333,64,0.666667,1.0,1.0,0.571429,64,1.0,1.0,0.571429,7.0,1.0,Er,Ba,Se,3.0,2.0,-2.0,1.062,1.350,1.980,IX,VI,VI,none,none,none,
data/cifs/Ba(ErTe2)2_mp-17928.cif,Ba1 Er2 Te4,Pnma,62,False,0.65,1.0,0.0,0.0,1.333333,64,0.666667,1.0,1.0,0.571429,64,1.0,1.0,0.571429,7.0,1.0,Er,Ba,Te,3.0,2.0,-2.0,1.062,1.350,2.210,IX,VI,VI,none,none,none,
data/cifs/Ba(FeO2)2_mp-19154.cif,Ba1 Fe2 O4,Cmc2_1,36,False,0.485,1.0,0.333333,0.125,1.333333,16,0.166667,0.0625,0.0,0.0,16,0.5,0.0625,0.0,0.0,0.0,Fe,Ba,O,3.0,2.0,-2.0,0.780,1.350,1.350,VIII,VI,II,none,none,none,
data/cifs/Ba(FeS2)2_mp-27660.cif,Ba1 Fe2 S4,I4/m,87,False,0.4,1.0,0.0,0.0,1.333333,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Fe,Ba,S,3.0,2.0,-2.0,0.780,1.350,1.840,VIII,VI,VI,none,none,none,
data/cifs/Ba(GaO2)2_mp-680226.cif,Ba1 Ga2 O4,P6_3,173,False,0.554,1.0,0.333333,0.083333,1.333333,96,0.166667,0.041667,0.0,1.0,96,0.5,0.041667,1.0,1.0,0.5,Ga,Ba,O,3.0,2.0,-2.0,0.620,1.350,1.350,VI,VI,II,none,none,none,
data/cifs/Ba(GaS2)2_mp-849286.cif,Ba1 Ga2 S4,Pa-3,205,False,0.516,1.0,0.555556,0.03125,1.333333,64,0.222222,0.015625,0.0,0.0,64,0.666667,0.015625,0.0,0.0,0.0,Ga,Ba,S,3.0,2.0,-2.0,0.620,1.350,1.840,VI,VI,VI,none,none,none,
data/cifs/Ba(GaSe2)2_mp-7841.cif,Ba1 Ga2 Se4,Cccm,66,False,0.4,1.0,0.0,0.0,1.333333,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Ga,Ba,Se,3.0,2.0,-2.0,0.620,1.350,1.980,VI,VI,VI,none,none,none,
data/cifs/Ba(GdS2)2_mp-1192904.cif,Ba1 Gd2 S4,Pnma,62,False,0.65,1.0,0.0,0.0,1.333333,64,0.666667,1.0,1.0,0.571429,64,1.0,1.0,0.571429,7.0,1.0,Gd,Ba,S,3.0,2.0,-2.0,1.107,1.350,1.840,IX,VI,VI,none,none,none,
data/cifs/Ba(GdSe2)2_mp-1194410.cif,Ba1 Gd2 Se4,Pnma,62,False,0.65,1.0,0.0,0.0,1.333333,64,0.666667,1.0,1.0,0.571429,64,1.0,1.0,0.571429,7.0,1.0,Gd,Ba,Se,3.0,2.0,-2.0,1.107,1.350,1.980,IX,VI,VI,none,none,none,
data/cifs/Ba(GdTe2)2_mp-1182773.cif,Ba1 Gd2 Te4,Pnma,62,False,0.65,1.0,0.0,0.0,1.333333,64,0.666667,1.0,1.0,0.571429,64,1.0,1.0,0.571429,7.0,1.0,Gd,Ba,Te,3.0,2.0,-2.0,1.107,1.350,2.210,IX,VI,VI,none,none,none,
data/cifs/Ba(HoS2)2_mp-1193583.cif,Ba1 Ho2 S4,Pnma,62,False,0.65,1.0,0.0,0.0,1.333333,64,0.666667,1.0,1.0,0.571429,64,1.0,1.0,0.571429,7.0,1.0,Ho,Ba,S,3.0,2.0,-2.0,1.072,1.350,1.840,IX,VI,VI,none,none,none,
data/cifs/Ba(HoTe2)2_mp-17273.cif,Ba1 Ho2 Te4,Pnma,62,False,0.65,1.0,0.0,0.0,1.333333,64,0.666667,1.0,1.0,0.571429,64,1.0,1.0,0.571429,7.0,1.0,Ho,Ba,Te,3.0,2.0,-2.0,1.072,1.350,2.210,IX,VI,VI,none,none,none,
data/cifs/Ba(InS2)2_mp-21943.cif,Ba1 In2 S4,Fddd,70,False,0.4,1.0,0.0,0.0,1.333333,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,In,Ba,S,3.0,2.0,-2.0,0.920,1.350,1.840,VIII,VI,VI,none,none,none,
data/cifs/Ba(InSe2)2_mp-21766.cif,Ba1 In2 Se4,Fddd,70,False,0.4,1.0,0.0,0.0,1.333333,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,In,Ba,Se,3.0,2.0,-2.0,0.920,1.350,1.980,VIII,VI,VI,none,none,none,
data/cifs/Ba(InTe2)2_mp-21183.cif,Ba1 In2 Te4,Cccm,66,False,0.4,1.0,0.0,0.0,1.333333,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,In,Ba,Te,3.0,2.0,-2.0,0.920,1.350,2.210,VIII,VI,VI,none,none,none,
data/cifs/Ba(LuS2)2_mp-984052.cif,Ba1 Lu2 S4,Pnma,62,False,0.65,1.0,0.0,0.0,1.333333,64,0.666667,1.0,1.0,0.571429,64,1.0,1.0,0.571429,7.0,1.0,Lu,Ba,S,3.0,2.0,-2.0,1.032,1.350,1.840,IX,VI,VI,none,none,none,
data/cifs/Ba(LuSe2)2_mp-1192674.cif,Ba1 Lu2 Se4,Pnma,62,False,0.65,1.0,0.0,0.0,1.333333,64,0.666667,1.0,1.0,0.571429,64,1.0,1.0,0.571429,7.0,1.0,Lu,Ba,Se,3.0,2.0,-2.0,1.032,1.350,1.980,IX,VI,VI,none,none,none,
data/cifs/Ba(LuTe2)2_mp-1192634.cif,Ba1 Lu2 Te4,Pnma,62,False,0.65,1.0,0.0,0.0,1.333333,64,0.666667,1.0,1.0,0.571429,64,1.0,1.0,0.571429,7.0,1.0,Lu,Ba,Te,3.0,2.0,-2.0,1.032,1.350,2.210,IX,VI,VI,none,none,none,
data/cifs/Ba(NO2)2_mp-27897.cif,Ba1 N2 O4,P2_12_12_1,19,False,0.4,1.0,0.0,0.0,1.333333,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,N,Ba,O,3.0,2.0,-2.0,0.160,1.350,1.350,VI,VI,II,none,none,none,
data/cifs/Ba(NdS2)2_mp-866306.cif,Ba1 Nd2 S4,Pnma,62,False,0.65,1.0,0.0,0.0,1.333333,64,0.666667,1.0,1.0,0.571429,64,1.0,1.0,0.571429,7.0,1.0,Nd,Ba,S,3.0,2.0,-2.0,1.270,1.350,1.840,XII,VI,VI,none,none,none,
data/cifs/Ba(NiP2)2_mp-28927.cif,Ba1 Ni2 P4,I4/mmm,139,False,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,P,Ni,,-1.0,1.0,,,,,,,,,,,
data/cifs/Ba(NiP2)2_mp-571420.cif,Ba1 Ni2 P4,Immm,71,False,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,P,Ni,,-1.0,1.0,,,,,,,,,,,
data/cifs/Ba(P2Au)2_mp-1104130.cif,Ba1 P4 Au2,Fddd,70,False,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,P,Au,,-2.0,3.0,,,0.850,,,VI,,,none,,
data/cifs/Ba(P2Pd)2_mp-28895.cif,Ba1 P4 Pd2,I4/mmm,139,False,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,P,Pd,,-1.5,2.0,,,0.860,,,VI,,,none,,
data/cifs/Ba(PN2)2_mp-2983.cif,Ba1 P2 N4,Pa-3,205,False,0.4,1.0,0.0,0.0,1.333333,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,P,Ba,N,5.0,2.0,-3.0,0.380,1.350,1.460,VI,VI,IV,none,none,none,
data/cifs/Ba(PdS2)2_mp-28967.cif,Ba1 Pd2 S4,P2_1/m,11,False,0.4,1.0,0.0,0.0,1.333333,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Pd,Ba,S,3.0,2.0,-2.0,0.760,1.350,1.840,VI,VI,VI,none,none,none,
data/cifs/Ba(SbS2)2_mp-28129.cif,Ba1 Sb2 S4,P2_1/c,14,False,0.888,1.0,1.0,0.25,1.333333,64,0.333333,0.125,1.0,0.25,64,0.5,0.125,0.25,4.0,1.0,Sb,Ba,S,3.0,2.0,-2.0,0.760,1.350,1.840,VI,VI,VI,none,none,none,
data/cifs/Ba(SbSe2)2_mp-4727.cif,Ba1 Sb2 Se4,P2_1/c,14,False,0.725,1.0,0.0,0.5,1.333333,128,0.666667,0.25,1.0,0.484848,128,1.0,0.25,0.484848,8.25,1.0,Sb,Ba,Se,3.0,2.0,-2.0,0.760,1.350,1.980,VI,VI,VI,none,none,none,
data/cifs/Ba(ScTe2)2_mp-17501.cif,Ba1 Sc2 Te4,Pnma,62,False,0.65,1.0,0.0,0.0,1.333333,64,0.666667,1.0,1.0,0.571429,64,1.0,1.0,0.571429,7.0,1.0,Sc,Ba,Te,3.0,2.0,-2.0,0.870,1.350,2.210,VIII,VI,VI,none,none,none,
data/cifs/Ba(SmS2)2_mp-1194376.cif,Ba1 Sm2 S4,Pnma,62,False,0.65,1.0,0.0,0.0,1.333333,64,0.666667,1.0,1.0,0.571429,64,1.0,1.0,0.571429,7.0,1.0,Sm,Ba,S,3.0,2.0,-2.0,1.240,1.350,1.840,XII,VI,VI,none,none,none,
data/cifs/Ba(SmSe2)2_mp-1193757.cif,Ba1 Sm2 Se4,Pnma,62,False,0.65,1.0,0.0,0.0,1.333333,64,0.666667,1.0,1.0,0.571429,64,1.0,1.0,0.571429,7.0,1.0,Sm,Ba,Se,3.0,2.0,-2.0,1.240,1.350,1.980,XII,VI,VI,none,none,none,
data/cifs/Ba(SmTe2)2_mp-17786.cif,Ba1 Sm2 Te4,Pnma,62,False,0.65,1.0,0.0,0.0,1.333333,64,0.666667,1.0,1.0,0.571429,64,1.0,1.0,0.571429,7.0,1.0,Sm,Ba,Te,3.0,2.0,-2.0,1.240,1.350,2.210,XII,VI,VI,none,none,none,
